435.81	-1.577
436.07	-1.280
436.32	-2.392
436.57	-2.574
436.82	-1.303
437.08	-1.693
437.33	-2.034
437.58	-1.457
437.84	-0.840
438.09	-1.381
438.34	-1.604
438.60	-1.369
438.85	-0.929
439.10	-2.003
439.36	-1.186
439.61	-1.873
439.86	-1.631
440.12	-1.539
440.37	-1.188
440.62	-1.593
440.87	-1.280
441.13	-0.660
441.38	-1.023
441.63	-1.692
441.89	-0.529
442.14	-1.387
442.39	-1.301
442.64	-0.915
442.90	-0.811
443.15	-0.464
443.40	-1.764
443.66	-1.105
443.91	-1.293
444.16	-1.429
444.41	-0.452
444.67	-0.859
444.92	-1.151
445.17	-1.077
445.42	-0.825
445.68	-0.435
445.93	-1.019
446.18	-1.117
446.44	-1.156
446.69	-0.661
446.94	-0.463
447.19	-0.952
447.45	-0.975
447.70	-0.261
447.95	0.363
448.20	0.161
448.46	-1.150
448.71	-0.756
448.96	-0.389
449.21	-0.039
449.47	-0.046
449.72	-0.345
449.97	-0.110
450.22	-0.793
450.47	-0.457
450.73	0.159
450.98	-0.372
451.23	-0.347
451.48	-0.663
451.74	-0.041
451.99	-0.074
452.24	0.040
452.49	-0.590
452.75	0.392
453.00	-0.148
453.25	-0.430
453.50	-0.210
453.75	-0.821
454.01	-0.063
454.26	-0.316
454.51	-0.539
454.76	-0.740
455.02	-0.883
455.27	-0.234
455.52	-0.892
455.77	-0.282
456.02	0.011
456.28	-0.437
456.53	-0.115
456.78	-0.406
457.03	-0.488
457.28	-0.593
457.54	-0.563
457.79	-0.405
458.04	-0.609
458.29	-0.173
458.54	-0.075
458.79	-0.137
459.05	-0.145
459.30	0.398
459.55	0.099
459.80	0.753
460.05	0.179
460.31	0.281
460.56	1.017
460.81	0.953
461.06	1.135
461.31	1.252
461.56	1.083
461.82	1.305
462.07	0.792
462.32	1.279
462.57	1.182
462.82	1.535
463.07	1.063
463.33	1.684
463.58	1.570
463.83	1.620
464.08	1.617
464.33	1.678
464.58	1.740
464.84	1.203
465.09	1.541
465.34	1.870
465.59	1.831
465.84	1.622
466.09	1.330
466.34	1.760
466.60	1.341
466.85	1.373
467.10	1.564
467.35	1.506
467.60	1.432
467.85	1.391
468.10	1.222
468.36	1.317
468.61	1.160
468.86	1.206
469.11	1.251
469.36	1.169
469.61	1.210
469.86	0.947
470.11	1.196
470.37	0.966
470.62	0.966
470.87	1.027
471.12	1.172
471.37	1.321
471.62	1.026
471.87	1.446
472.12	1.302
472.37	1.243
472.63	1.389
472.88	1.551
473.13	1.906
473.38	1.779
473.63	1.781
473.88	2.016
474.13	2.384
474.38	2.213
474.63	2.349
474.88	3.135
475.13	2.762
475.39	3.038
475.64	2.808
475.89	3.252
476.14	3.281
476.39	3.495
476.64	3.752
476.89	3.760
477.14	3.701
477.39	3.957
477.64	4.067
477.89	4.175
478.14	4.303
478.39	4.386
478.65	4.380
478.90	4.562
479.15	4.638
479.40	4.553
479.65	4.639
479.90	4.743
480.15	4.532
480.40	4.703
480.65	4.653
480.90	4.719
481.15	4.585
481.40	4.354
481.65	4.399
481.90	4.205
482.15	4.342
482.40	4.299
482.65	4.182
482.90	3.991
483.16	3.992
483.41	3.752
483.66	3.766
483.91	3.513
